passage_id,question,passage,has_answer
1996_2_23,W jakiej formie powinna zostać sporządzona umowa kredytu?,"Umowa pożyczki lub kredytu, niezależnie od wartości pożyczki lub kredytu,  powinna być sporządzona w formie pisemnej pod rygorem nieważności.",True
1996_140_3,"Kto nadaje medal ""Siły Zbrojne w Służbie Ojczyzny""?","1. Medal ""Siły Zbrojne w Służbie Ojczyzny"" nadaje Minister Obrony Narodowej    z okazji Święta Wojska Polskiego.  2. Osoba, której nadano Medal ""Siły Zbrojne w Służbie Ojczyzny"", otrzymuje     odznakę Medalu i legitymację potwierdzającą jego nadanie.",True
1997_553_153,"Na jaki okres może zostać pozbawiona wolności osoba, która bez zgody kobiety ciężarnej przerywa jej ciąże?","§ 1. Kto stosując przemoc wobec kobiety ciężarnej lub w inny sposób bez       jej zgody przerywa ciążę albo przemocą, groźbą bezprawną lub podstępem      doprowadza kobietę ciężarną do przerwania ciąży,         podlega karze pozbawienia wolności od 6 miesięcy do lat 8.  § 2. Kto dopuszcza się czynu określonego w § 1, gdy płód osiągnął zdolność       do samodzielnego życia poza organizmem kobiety ciężarnej,         podlega karze pozbawienia wolności od roku do lat 10.",True
1997_553_201,Co grozi za obcowanie płciowe z rodzeństwem?,"Kto dopuszcza się obcowania płciowego w stosunku do wstępnego, zstępnego,  przysposobionego, przysposabiającego, brata lub siostry,          podlega karze pozbawienia wolności od 3 miesięcy do lat 5.",True
2003_1750_150,Czy żółnieżowi pełniącemu służbę kandydacką przysługuje bezpłatne świadczenie zdrowotne w przypadku ogłoszenia mobilizacji?,"W razie ogłoszenia mobilizacji, ogłoszenia stanu wojennego i w czasie wojny żołnierzowi zawodowemu i żołnierzowi pełniącemu służbę kandydacką przysługują bezpłatne świadczenia zdrowotne. Koszty tych świadczeń pokrywa się z budżetu państwa.",True
2000_1099_57,Jaką karę można otrzymać za nielegalne prowadzenie przedsiębiorstwa maklerskiego?,"Kto bez wymaganego zezwolenia lub wbrew jego warunkom prowadzi giełdę, giełdową izbę rozrachunkową lub przedsiębiorstwo maklerskie, podlega grzywnie, karze ograniczenia wolności albo pozbawienia wolności do lat 2.",True
1997_739_2,Kogo można nazwać cudzoziemcem?,"Cudzoziemcem jest każdy, kto nie posiada obywatelstwa polskiego.",True
1997_555_208,"Kto powinien dokonywać badań ciała, jeżeli może ono wywoływać uczucie wstydu?","Oględzin lub badań ciała, które mogą wywołać uczucie wstydu, powinna dokonać osoba tej samej płci, chyba że łączą się z tym szczególne trudności; inne  osoby odmiennej płci mogą być obecne tylko w razie konieczności.",True
2002_1070_28,"Czy na pierwszy stopień oficerski może zostać mianowana osoba, posiadająca wykształcenie średnie?","Warunkiem mianowania na pierwszy stopień w korpusie oficerów jest pozytywna opinia służbowa, zajmowanie stanowiska, z którym związany jest stopień oficera, posiadanie wyższego wykształcenia oraz zdanie egzaminu na oficera.",True
2001_1441_63,Kto tworzy okręgowe inspektoraty rybołówstwa morskiego?,"1. Okręgowe inspektoraty rybołówstwa morskiego tworzy i znosi, w drodze   rozporządzenia, minister właściwy do spraw rolnictwa, mając na   względzie zwiększenie efektywności działania organów administracji   rybołówstwa morskiego. 2. Organizację okręgowego inspektoratu rybołówstwa morskiego określa   statut nadany, w drodze zarządzenia, przez ministra właściwego do spraw   rolnictwa.",True
1995_439_28,Kto powołuje rachmistrzów spisowych?,"1. Główny Urząd Statystyczny powołuje rachmistrzów spisowych, ankieterów    statystycznych, rzeczoznawców i społecznych korespondentów statystycznych. 2. Zadaniem rachmistrzów spisowych jest zbieranie danych statystycznych w    spisach powszechnych, a ankieterów statystycznych zbieranie danych statystycznych   w innych badaniach w formie odpowiedzi na pytania zawarte w formularzach,   kwestionariuszach i ankietach statystycznych. 3. Rachmistrzom spisowym i ankieterom statystycznym w czasie wykonywania    czynności określonych w ust. 2, przysługuje ochrona prawna przewidziana    dla funkcjonariuszy publicznych. 4. Zadaniem rzeczoznawców i społecznych korespondentów statystycznych jest    przygotowywanie opinii i ocen dotyczących określonego przedmiotu badań    statystycznych. 5. Prezes Głównego Urzędu Statystycznego określa, w drodze zarządzenia,    tryb powoływania rachmistrzów spisowych, ankieterów statystycznych, rzeczoznawców   i społecznych korespondentów statystycznych oraz ich udział w    prowadzonych badaniach statystycznych.",True
2004_574_12,Na ile wydawna jest licencja na statek rybacki?,"1. Licencję wydaje minister właściwy do spraw rolnictwa na wniosek armatora   statku rybackiego. 2. Wniosek o wydanie licencji składa się do ministra właściwego do spraw   rolnictwa za pośrednictwem właściwego okręgowego inspektora rybołówstwa   morskiego. 3. Licencja na statek rybacki wpisany do rejestru wydawana jest na czas   nieokreślony. 4. Wniosek o wydanie licencji zawiera:    1) imię, nazwisko, określenie miejsca zamieszkania i adres albo nazwę,      określenie siedziby i adres armatora statku rybackiego;    2) numer identyfikacyjny statku rybackiego;    3) oznakę rybacką. 5. W czasie wykonywania rybołówstwa morskiego licencja powinna znajdować się na   statku rybackim, na który została wydana, z wyłączeniem statków rybackich o   długości całkowitej poniżej 10 m.",False
2001_1441_9,Na ile wydawna jest licencja na statek rybacki?,"1. Licencja zawiera:    1) imię, nazwisko, miejsce zamieszkania i adres albo nazwę, siedzibę i      adres armatora statku rybackiego,    2) dane dotyczące statku rybackiego:      a) rodzaj statku,      b) międzynarodowy sygnał wywoławczy,      c) oznakę rybacką, nazwę oraz port macierzysty,      d) długość całkowitą statku,      e) moc silnika,      f) pojemność brutto,    3) okres ważności licencji,    4) rodzaj i ilość narzędzi połowowych,    5) numer identyfikacyjny statku rybackiego wpisany do rejestru, o      którym mowa w art. 58 ust. 1,    6) rejon połowów. 2. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,   wzór licencji, mając na względzie usprawnienie kontroli wykonywania   rybołówstwa morskiego.",False
2004_574_12,Na ile wydawna jest licencja na statek rybacki?,"1. Licencję wydaje minister właściwy do spraw rolnictwa na wniosek armatora   statku rybackiego. 2. Wniosek o wydanie licencji składa się do ministra właściwego do spraw   rolnictwa za pośrednictwem właściwego okręgowego inspektora rybołówstwa   morskiego. 3. Licencja na statek rybacki wpisany do rejestru wydawana jest na czas   nieokreślony. 4. Wniosek o wydanie licencji zawiera:    1) imię, nazwisko, określenie miejsca zamieszkania i adres albo nazwę,      określenie siedziby i adres armatora statku rybackiego;    2) numer identyfikacyjny statku rybackiego;    3) oznakę rybacką. 5. W czasie wykonywania rybołówstwa morskiego licencja powinna znajdować się na   statku rybackim, na który została wydana, z wyłączeniem statków rybackich o   długości całkowitej poniżej 10 m.",False
2001_1441_2,Na ile wydawna jest licencja na statek rybacki?,"Użyte w ustawie określenia oznaczają:    1) aktywność połowowa statku rybackiego - czas, w którym dany statek      rybacki znajduje się w określonym rejonie połowu w danym roku      kalendarzowym,    2) kwota połowowa - maksymalną liczbę lub masę organizmów morskich      poszczególnych gatunków, wyodrębnioną w ramach ogólnej kwoty      połowowej, udostępnioną do odłowienia posiadaczowi specjalnego      zezwolenia połowowego w określonym czasie,    3) licencja połowowa, zwana dalej ""licencją"" - zezwolenie w rozumieniu      przepisów ustawy z dnia 19 listopada 1999 r. - Prawo działalności      gospodarczej (Dz.U. Nr 101, poz. 1178, z 2000 r. Nr 86, poz. 958 i      Nr 114, poz. 1193 oraz z 2001 r. Nr 49, poz. 509 i Nr 67, poz. 679),    4) nakład połowowy floty - liczbę statków rybackich poszczególnych      rodzajów, przy użyciu których może być wykonywane rybołówstwo      morskie w danym roku kalendarzowym, w określonym rejonie połowu,    5) ogólna kwota połowowa - wielkość wskazującą, jaka część stada      organizmów morskich określonego gatunku może być wyłowiona w danym      rejonie połowu w określonym czasie,    6) połowy ukierunkowane - połowy prowadzone z wykorzystaniem      określonej techniki połowu lub sprzętu połowowego, których celem      jest pozyskanie organizmów morskich ściśle określonych gatunków,    7) produkty rybołówstwa morskiego - organizmy morskie pochodzące z      połowu, chowu lub hodowli, niezależnie od stopnia ich przetworzenia,    8) przyłów - część połowu obejmującą organizmy morskie poszczególnych      gatunków, które nie są celem połowów ukierunkowanych,    9) rybołówstwo morskie - połów w morzu lub skup organizmów morskich      w celach zarobkowych, połów w morzu lub skup organizmów morskich w      celach naukowo-badawczych, połów w celach szkoleniowych, połów w      celach sportowo-rekreacyjnych, zarybianie, chów, hodowlę ryb i      innych organizmów morskich,   10) specjalne zezwolenie połowowe - podstawowe uprawnienie rybackie      wydane armatorowi na statek rybacki w celu uzupełnienia licencji, a      tym samym umożliwiające wykonywanie działalności połowowej w      określonym czasie, na określonym obszarze i w ramach określonego      rodzaju rybołówstwa morskiego,   11) statek rybacki - statek przeznaczony do połowu, skupu, przetwórstwa      lub transportu organizmów morskich, do celów szkoleniowych oraz      naukowo-badawczych w zakresie rybołówstwa morskiego,   12) wprowadzenie do obrotu - wyładunek, transport i magazynowanie      produktów rybołówstwa morskiego na lądzie do czasu przeniesienia po      raz pierwszy prawa własności, z wyłączeniem przeładunku ze statku na      statek w morzu,   13) żywe zasoby morza - zasoby żywych organizmów morskich, łącznie z      organizmami gatunków dwuśrodowiskowych w okresie ich życia w wodach      morskich, stanowiące bazę surowcową rybołówstwa morskiego.",False
2001_298_7,Jakie zadania wykonują jednostki podległe Szefowi Biura Ochrony Rządu?,"Szef BOR kieruje BOR i zapewnia sprawne oraz efektywne wykonywanie jego zadań, w szczególności poprzez:    1) organizowanie ochrony,    2) prowadzenie polityki kadrowej,    3) określanie oraz wykonywanie programu szkolenia funkcjonariuszy i      doskonalenia zawodowego pracowników, a także zapewnianie im      właściwych warunków i trybu szkolenia,    4) współdziałanie z centralnymi organami administracji rządowej      podległymi ministrowi właściwemu do spraw wewnętrznych, jednostkami      organizacyjnymi podporządkowanymi, podległymi oraz nadzorowanymi      przez ministra właściwego do spraw wewnętrznych lub Ministra Obrony      Narodowej oraz innymi organami administracji rządowej i samorządu      terytorialnego w zakresie zadań realizowanych przez BOR i te      organy.",False
1997_740_13,Jakie zadania wykonują jednostki podległe Szefowi Biura Ochrony Rządu?,"Minister Spraw Wewnętrznych i Administracji określi, w drodze rozporządzenia, dla wewnętrznych służb ochrony:    1) szczegółowe zasady oraz tryb ich tworzenia,    2) strukturę organizacyjną, zakres działania i sposób prowadzenia dokumentacji      ochronnej,    3) uzbrojenie i wyposażenie,    4) umundurowanie i odznaki służbowe oraz sposób tworzenia dla nich       nazw.",False
2001_298_9,Jakie zadania wykonują jednostki podległe Szefowi Biura Ochrony Rządu?,"Minister właściwy do spraw wewnętrznych określi, w drodze zarządzenia, przy uwzględnieniu zasad ochrony informacji niejawnych, szczegółową strukturę organizacyjną BOR.",False
2001_1381_22,Jakie zadania wykonują jednostki podległe Szefowi Biura Ochrony Rządu?,"1. W toku postępowania o udzielenie pozwolenia produkt leczniczy jest zgodnie z   art. 8 ust. 1 pkt 3, poddany badaniom jakościowym. 2. Badania, o których mowa w ust. 1, wykonują upoważnione przez ministra   właściwego do spraw zdrowia jednostki badawczo-rozwojowe. 3. Minister właściwy do spraw zdrowia określa, w drodze rozporządzenia   jednostki badawczo-rozwojowe podległe ministrowi właściwemu do spraw zdrowia,   zajmujące się badaniami produktów leczniczych, a w odniesieniu do produktów   leczniczych weterynaryjnych podległe ministrowi właściwemu do spraw   rolnictwa, uwzględniając zakres badań, o których mowa w ust. 1, jakie powinny   być wykonane dla oceny jakości produktu leczniczego.",False
2001_298_137,Jakie zadania wykonują jednostki podległe Szefowi Biura Ochrony Rządu?,"W ustawie z dnia 7 maja 1999 r. o odpowiedzialności majątkowej funkcjonariuszy Policji, Straży Granicznej, Państwowej Straży Pożarnej, Służby Więziennej i Urzędu Ochrony Państwa (Dz.U. Nr 53, poz. 548) wprowadza się następujące zmiany: 1) w tytule po wyrazach ""Straży Granicznej,"" dodaje się wyrazy ""Biura   Ochrony Rządu,""; 2) w art. 1:    a) w ust. 1 po wyrazach ""Straży Granicznej,"" dodaje się wyrazy ""Biura      Ochrony Rządu,"",    b) w ust. 2 w pkt 1 po wyrazach ""funkcjonariusza Straży Granicznej,""      dodaje się wyrazy ""funkcjonariusza Biura Ochrony Rządu,"".",False
1997_31_29,Co grozi za wprowadzanie do obrotu mięsa niezdatnego do spożycia?,"1. W zależności od wyniku badania mięsa rozróżnia się i odpowiednio znakuje:     1) mięso zdatne do spożycia,     2) mięso o ograniczonej przydatności do spożycia,     3) mięso niezdatne do spożycia.  2. Mięso pozyskane ze zwierzęcia, którego uboju dokonano poza rzeźnią,     uznane za:     1) zdatne do spożycia,      2) o ograniczonej przydatności do spożycia, z wyjątkiem mięsa, którego        ocena wynika ze stwierdzenia podczas badania poubojowego zmian        wskazujących na chorobę zakaźną lub jej podejrzenie   - podlega dodatkowemu znakowaniu. Mięso takie może być użyte wyłącznie    na własne potrzeby posiadacza zwierzęcia i nie może być wprowadzone    do obrotu.  3. Mięso przeznaczone do spożycia może być wprowadzone do obrotu po     zaopatrzeniu w świadectwo przydatności do spożycia, wystawione przez rejonowego    lekarza weterynarii.   4. Lekarz weterynarii, który dokonał badania mięsa, określa sposób wykorzystania    mięsa o ograniczonej przydatności do spożycia lub niezdatnego do     spożycia albo nakazuje zniszczenie mięsa niezdatnego do spożycia.",False
2001_627_348,Co grozi za wprowadzanie do obrotu mięsa niezdatnego do spożycia?,"Kto narusza określony w art. 171 zakaz wprowadzania do obrotu produktów, które nie odpowiadają wymaganiom, o których mowa w art. 169 ust. 1,   podlega karze grzywny.",False
1997_31_29,Co grozi za wprowadzanie do obrotu mięsa niezdatnego do spożycia?,"1. W zależności od wyniku badania mięsa rozróżnia się i odpowiednio znakuje:     1) mięso zdatne do spożycia,     2) mięso o ograniczonej przydatności do spożycia,     3) mięso niezdatne do spożycia.  2. Mięso pozyskane ze zwierzęcia, którego uboju dokonano poza rzeźnią,     uznane za:     1) zdatne do spożycia,      2) o ograniczonej przydatności do spożycia, z wyjątkiem mięsa, którego        ocena wynika ze stwierdzenia podczas badania poubojowego zmian        wskazujących na chorobę zakaźną lub jej podejrzenie   - podlega dodatkowemu znakowaniu. Mięso takie może być użyte wyłącznie    na własne potrzeby posiadacza zwierzęcia i nie może być wprowadzone    do obrotu.  3. Mięso przeznaczone do spożycia może być wprowadzone do obrotu po     zaopatrzeniu w świadectwo przydatności do spożycia, wystawione przez rejonowego    lekarza weterynarii.   4. Lekarz weterynarii, który dokonał badania mięsa, określa sposób wykorzystania    mięsa o ograniczonej przydatności do spożycia lub niezdatnego do     spożycia albo nakazuje zniszczenie mięsa niezdatnego do spożycia.",False
1997_31_32,Co grozi za wprowadzanie do obrotu mięsa niezdatnego do spożycia?,"Minister Rolnictwa i Gospodarki Żywnościowej określi, w drodze rozporządzenia:     1) sposób badania zwierząt rzeźnych, badania, oceny i znakowania mięsa,        wykorzystania mięsa o ograniczonej przydatności do spożycia, mięsa        niezdatnego do spożycia oraz prowadzenia dokumentacji z tym związanej,     2) szczegółowe warunki weterynaryjne wymagane przy prowadzeniu poszczególnych       rodzajów działalności wymienionych w art. 31 ust. 1.",False
1997_31_10,Co grozi za wprowadzanie do obrotu mięsa niezdatnego do spożycia?,"Zabrania się:     1) przywozu z zagranicy lub przewozu przez terytorium Rzeczypospolitej        Polskiej zwierząt chorych, podejrzanych o zakażenie, zwłok zwierzęcych       i ich części oraz innych rzeczy, które mogą przenosić chorobę        zakaźną,     2) przywozu z zagranicy mięsa mechanicznie odkostnionego, mięsa niezdatnego       lub o ograniczonej przydatności do spożycia,     3) przywozu z zagranicy mięsa przez inne przejścia graniczne niż określone       w trybie przewidzianym w art. 14 ust. 6.",False
2004_624_6,Kiedy Skarb Państwa może rozwiązać spółkę celową?,"Spółka celowa nie może: 1)     prowadzić działalności niezwiązanej z wykonywaniem zadań spółki; 2)     tworzyć innych podmiotów; 3)     nabywać akcji, udziałów lub podobnych tytułów uczestnictwa w innych podmiotach.",False
2004_42_15,Kiedy Skarb Państwa może rozwiązać spółkę celową?,"Do spółki celowej nie stosuje się przepisów ustawy z dnia 1 grudnia 1995 r. o wpłatach z zysku przez jednoosobowe spółki Skarbu Państwa (Dz. U. Nr 154, poz. 792 oraz z 2006 r. Nr 183, poz. 1353).",False
2004_42_11,Kiedy Skarb Państwa może rozwiązać spółkę celową?,"1.   Skarb Państwa może rozwiązać spółkę celową:  1)   po zrealizowaniu wszystkich przedsięwzięć Euro 2012 powierzonych spółce celowej w umowie, o której mowa w art. 17 ust. 1, albo 2)   w przypadku niewykonywania lub nienależytego wykonywania, w całości lub części, przedsięwzięć Euro 2012 powierzonych spółce celowej w umowie, o której mowa w art. 17 ust. 1. 2.   Oświadczenie woli o rozwiązaniu spółki celowej składa w imieniu Skarbu Państwa minister właściwy do spraw kultury fizycznej i sportu w formie aktu notarialnego. Oświadczenie woli o rozwiązaniu spółki celowej  zastępuje uchwałę zgromadzenia wspólników o rozwiązaniu spółki. 3.   Spółki celowej nie rozwiązuje się, jeżeli, za zgodą ministra właściwego do spraw kultury fizycznej i sportu, właściwy podmiot powierzył spółce celowej zarządzanie obiektami budowlanymi powstałymi w wyniku realizacji przedsięwzięć Euro 2012, nie później jednak niż do dnia 31 grudnia 2012  r.  4.   Rada Ministrów określi, w drodze rozporządzenia, warunki powierzania spółce celowej zarządzania obiektami budowlanymi powstałymi w wyniku realizacji przedsięwzięć Euro 2012, w sposób zapewniający należyte wykorzystanie tych obiektów, z uwzględnieniem przepisów dotyczących pomocy publicznej.",False
2004_42_21,Kiedy Skarb Państwa może rozwiązać spółkę celową?,"Do umów zawartych przez spółkę celową przed dniem zakończenia finałowego turnieju Mistrzostw Europy w Piłce Nożnej UEFA EURO 2012 stosuje się odpowiednio art. 5 ustawy z dnia 29 stycznia 2004 r. – Prawo zamówień publicznych, pod warunkiem że termin wygaśnięcia tych umów upłynie do dnia 31 grudnia 2012 r.",False
1997_449_33,Czy funkcjonariusze Inspekcji Celnej mogą być wspólnikami w spółkach cywilnych?,Funkcjonariusze Inspekcji Celnej w związku z wykonywaniem czynności służbowych korzystają z ochrony przewidzianej w Kodeksie karnym dla funkcjonariuszy publicznych.,False
1995_446_47,Czy funkcjonariusze Inspekcji Celnej mogą być wspólnikami w spółkach cywilnych?,Pracownicy Inspekcji podczas wykonywania czynności służbowych w miejscach  odpraw celnych są obowiązani do noszenia munduru i odznaki Inspekcji.,False
1999_802_48,Czy funkcjonariusze Inspekcji Celnej mogą być wspólnikami w spółkach cywilnych?,"Funkcjonariusze celni mogą się zrzeszać w związkach zawodowych na zasadach określonych w ustawie z dnia 23 maja 1991r. o związkach zawodowych (Dz. U. Nr 55, poz. 234, z 1994r. Nr 43, poz. 163, z 1996r. Nr 1, poz. 2, Nr 24, poz. 110, Nr 61, poz. 283, Nr 75, poz. 355, Nr 152, poz. 723 oraz z 1997r. Nr 82, poz. 518, Nr 88, poz. 554, Nr 96, poz. 589 i Nr 121, poz. 769).                                                                           Rozdział 11         Uposażenie i inne świadczenia pieniężne funkcjonariuszy celnych",False
2001_1189_12,Czy funkcjonariusze Inspekcji Celnej mogą być wspólnikami w spółkach cywilnych?,"Do pracy w Centrum mogą być, na zasadach określonych w odrębnych przepisach, oddelegowywani żołnierze oraz funkcjonariusze Policji, Straży Granicznej, Inspekcji Celnej lub Służby Więziennej, jak również pracownicy i funkcjonariusze podmiotów uprawnionych.                                                                           Rozdział 3                Informacje kryminalne, ich rejestracja i ochrona",False
1997_449_8,Czy funkcjonariusze Inspekcji Celnej mogą być wspólnikami w spółkach cywilnych?,"1. W toku wykonywania czynności służbowych funkcjonariusze Inspekcji Celnej    są obowiązani do poszanowania godności człowieka oraz respektowania    innych praw i wolności obywatelskich.  2. Funkcjonariusze Inspekcji Celnej są obowiązani do wykonywania czynności     służbowych w sposób możliwie najmniej naruszający dobra osobiste i majątkowe    osób i podmiotów gospodarczych, których te czynności dotyczą.  3. Zatrzymanie osoby może być zastosowane tylko wówczas, gdy inne środki     pozostające w dyspozycji organów i funkcjonariuszy Inspekcji Celnej okazały    się bezcelowe lub nieskuteczne.  4. W razie uzasadnionej potrzeby należy zatrzymaną osobę niezwłocznie     poddać badaniu lekarskiemu lub udzielić jej pierwszej pomocy medycznej.  5. Zatrzymanie pojazdów mechanicznych i innych środków przewozowych     może być dokonywane tylko przez umundurowanych funkcjonariuszy Inspekcji    Celnej, znajdujących się w pobliżu oznakowanego pojazdu służbowego.",False
1997_557_92,Czy zamniętych zakładach karnych skazani mogą korzystać z własnych butów?,"W zakładzie karnym typu otwartego:     1) cele mieszkalne skazanych pozostają otwarte przez całą dobę,     2) skazanych zatrudnia się przede wszystkim poza terenem zakładu karnego,       bez konwojenta, na pojedynczych stanowiskach pracy,     3) skazanym można zezwalać na uczestniczenie w nauczaniu, szkoleniu        oraz zajęciach terapeutycznych organizowanych poza terenem zakładu        karnego,     4) skazani mogą brać udział w organizowanych przez administrację, poza        terenem zakładu karnego, grupowych zajęciach kulturalno-oświatowych       lub sportowych,     5) skazanym można zezwalać na udział w zajęciach i imprezach kulturalno-oświatowych       lub sportowych organizowanych poza terenem zakładu       karnego,     6) skazani mogą poruszać się po terenie zakładu karnego w czasie i miejscach       ustalonych w porządku wewnętrznym,     7) skazani mogą korzystać z własnej odzieży, bielizny i obuwia,     8) skazani mogą otrzymywać z depozytu zakładu karnego pieniądze pozostające       do ich dyspozycji,     9) skazanym można udzielać przepustek z zakładu karnego, nie częściej        niż raz w miesiącu, łącznie na okres nie przekraczający 28 dni w roku.",False
1997_557_91,Czy zamniętych zakładach karnych skazani mogą korzystać z własnych butów?,"W zakładzie karnym typu półotwartego:     1) cele mieszkalne skazanych pozostają otwarte w porze dziennej, natomiast       w porze nocnej mogą być zamknięte,     2) skazani mogą być zatrudniani poza terenem zakładu karnego w systemie       zmniejszonego konwojowania lub bez konwojenta, w tym również       na pojedynczych stanowiskach pracy,     3) skazanym można zezwalać na uczestniczenie w nauczaniu, szkoleniu        oraz w zajęciach terapeutycznych organizowanych poza terenem zakładu       karnego,     4) skazani mogą brać udział w organizowanych przez administrację poza        terenem zakładu karnego grupowych zajęciach kulturalno-oświatowych       lub sportowych,     5) skazani mogą poruszać się po terenie zakładu karnego w czasie i miejscach       ustalonych w porządku wewnętrznym,     6) skazani mogą korzystać z własnej odzieży, bielizny i obuwia,     7) skazanym można udzielać przepustek z zakładu karnego, nie częściej        niż raz na dwa miesiące, łącznie na okres nie przekraczający 14 dni w        roku.",False
1997_557_91,Czy zamniętych zakładach karnych skazani mogą korzystać z własnych butów?,"W zakładzie karnym typu półotwartego:     1) cele mieszkalne skazanych pozostają otwarte w porze dziennej, natomiast       w porze nocnej mogą być zamknięte,     2) skazani mogą być zatrudniani poza terenem zakładu karnego w systemie       zmniejszonego konwojowania lub bez konwojenta, w tym również       na pojedynczych stanowiskach pracy,     3) skazanym można zezwalać na uczestniczenie w nauczaniu, szkoleniu        oraz w zajęciach terapeutycznych organizowanych poza terenem zakładu       karnego,     4) skazani mogą brać udział w organizowanych przez administrację poza        terenem zakładu karnego grupowych zajęciach kulturalno-oświatowych       lub sportowych,     5) skazani mogą poruszać się po terenie zakładu karnego w czasie i miejscach       ustalonych w porządku wewnętrznym,     6) skazani mogą korzystać z własnej odzieży, bielizny i obuwia,     7) skazanym można udzielać przepustek z zakładu karnego, nie częściej        niż raz na dwa miesiące, łącznie na okres nie przekraczający 14 dni w        roku.",False
1997_557_92,Czy zamniętych zakładach karnych skazani mogą korzystać z własnych butów?,"W zakładzie karnym typu otwartego:     1) cele mieszkalne skazanych pozostają otwarte przez całą dobę,     2) skazanych zatrudnia się przede wszystkim poza terenem zakładu karnego,       bez konwojenta, na pojedynczych stanowiskach pracy,     3) skazanym można zezwalać na uczestniczenie w nauczaniu, szkoleniu        oraz zajęciach terapeutycznych organizowanych poza terenem zakładu        karnego,     4) skazani mogą brać udział w organizowanych przez administrację, poza        terenem zakładu karnego, grupowych zajęciach kulturalno-oświatowych       lub sportowych,     5) skazanym można zezwalać na udział w zajęciach i imprezach kulturalno-oświatowych       lub sportowych organizowanych poza terenem zakładu       karnego,     6) skazani mogą poruszać się po terenie zakładu karnego w czasie i miejscach       ustalonych w porządku wewnętrznym,     7) skazani mogą korzystać z własnej odzieży, bielizny i obuwia,     8) skazani mogą otrzymywać z depozytu zakładu karnego pieniądze pozostające       do ich dyspozycji,     9) skazanym można udzielać przepustek z zakładu karnego, nie częściej        niż raz w miesiącu, łącznie na okres nie przekraczający 28 dni w roku.",False
2004_574_51,Kto tworzy okręgowe inspektoraty rybołówstwa morskiego?,"1. Okręgowi inspektorzy rybołówstwa morskiego podlegają ministrowi właściwemu   do spraw rolnictwa. 2. Okręgowych inspektorów rybołówstwa morskiego powołuje i odwołuje minister   właściwy do spraw rolnictwa, po zasięgnięciu opinii właściwego miejscowo   wojewody. 3. Zastępców okręgowych inspektorów rybołówstwa morskiego powołuje i odwołuje   minister właściwy do spraw rolnictwa, na wniosek okręgowych inspektorów   rybołówstwa morskiego. 4. Minister właściwy do spraw rolnictwa w porozumieniu z ministrem właściwym do   spraw administracji publicznej określi, w drodze rozporządzenia, siedziby i   terytorialny zakres działania okręgowych inspektorów rybołówstwa morskiego,   mając na względzie zwiększenie efektywności działania tych organów.",False
2001_1441_63,Kto tworzy okręgowe inspektoraty rybołówstwa morskiego?,"1. Okręgowe inspektoraty rybołówstwa morskiego tworzy i znosi, w drodze   rozporządzenia, minister właściwy do spraw rolnictwa, mając na   względzie zwiększenie efektywności działania organów administracji   rybołówstwa morskiego. 2. Organizację okręgowego inspektoratu rybołówstwa morskiego określa   statut nadany, w drodze zarządzenia, przez ministra właściwego do spraw   rolnictwa.",False
2001_1441_62,Kto tworzy okręgowe inspektoraty rybołówstwa morskiego?,"1. Okręgowi inspektorzy rybołówstwa morskiego podlegają ministrowi   właściwemu do spraw rolnictwa. 2. Okręgowych inspektorów rybołówstwa morskiego powołuje i odwołuje   minister właściwy do spraw rolnictwa za zgodą właściwego miejscowo   wojewody. Zastępców okręgowych inspektorów rybołówstwa morskiego   powołuje i odwołuje minister właściwy do spraw rolnictwa na wniosek   okręgowych inspektorów rybołówstwa morskiego. 3. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,   siedziby i terytorialny zakres działania okręgowych inspektorów   rybołówstwa morskiego, mając na względzie zwiększenie efektywności   działania tych organów. 4. Okręgowi inspektorzy rybołówstwa morskiego wykonują swoje zadania przy   pomocy okręgowych inspektoratów rybołówstwa morskiego.",False
1997_553_281,"Na jaki okres może zostać pozbawiona wolności osoba, która niszczy cudzą rzecz?","Kto, w celu utrzymania się w posiadaniu zabranej rzeczy, bezpośrednio po dokonaniu kradzieży, używa przemocy wobec osoby lub  grozi natychmiastowym  jej użyciem albo doprowadza człowieka do stanu nieprzytomności lub bezbronności,         podlega karze pozbawienia wolności od roku do lat 10.",False
1997_553_274,"Na jaki okres może zostać pozbawiona wolności osoba, która niszczy cudzą rzecz?","Kto zbywa własny lub cudzy dokument stwierdzający tożsamość,         podlega grzywnie, karze ograniczenia wolności albo pozbawienia           wolności do lat 2.",False
1997_553_276,"Na jaki okres może zostać pozbawiona wolności osoba, która niszczy cudzą rzecz?","Kto niszczy, uszkadza, czyni bezużytecznym, ukrywa lub usuwa dokument, którym nie ma prawa wyłącznie rozporządzać,         podlega grzywnie, karze ograniczenia wolności albo pozbawienia           wolności do lat 2.",False
